
--------Centers of the four different clusters--------
County	 Cent1 Cent2 Cent3 Cent4 Cent5 Cent6
23029	68.97	63.0	86.0	64.5	62.94	61.75
50025	9.53	13.52	18.15	14.84	13.26	16.81
44007	649.56	17185.75	40334.0	6365.67	2540.0	11674.25
23025	5.29	8.25	17.0	9.0	8.61	11.0
25009	101.27	77.6	89.5	71.64	83.52	80.59
33019	1.55	2.27	5.01	2.25	2.29	3.22
23023	709.65	18393.5	41953.0	6753.5	2736.94	12354.0
44001	1.01	1.75	5.0	2.83	2.06	3.5
